Store Name: FRIENDLY FOOD MART
Store Address: 1725 BUTLER STREET
Store Phone: 610-252-9370

Item Type,SKU,Item Name,QOH,Selling Price,Unit Per Case,Department,Category,Size
Standard,012546314022,DENTYNE BLAST WINTER,0,0.00,1,CANDY,CANDY,EACH
Standard,028000165314,BUTTERFINGER STIXX,0,0.00,1,CANDY,CANDY,EACH
Standard,012546314107,DENTYNE BLAST COOL L,0,0.00,1,CANDY,CANDY,EACH
Standard,041420021312,SATHERS FRENCH BURNT PEANUTS,7,1.19,12,CANDY,CANDY,EACH
Standard,041420021343,SATHERS LEMON DROPS,7,1.19,12,CANDY,CANDY,EACH
Standard,041420013058,SATHERS STARLIGHT PE[[ERMINTS,1,1.19,12,CANDY,CANDY,EACH
Standard,041420021374,SATHERS ATOMIC FIREBALLS,4,1.19,12,CANDY,CANDY,EACH
Standard,073390001575,MENTOS CINNAMON,0,0.00,1,CANDY,CANDY,EACH
Standard,073390001551,MENTOS FRUIT,0,0.00,1,CANDY,CANDY,EACH
Standard,019000160362,CREME SAVER,0,0.00,1,CANDY,CANDY,EACH
Standard,022000103499,L S FRUIT SPLOSIONS,0,0.00,1,CANDY,CANDY,EACH
Standard,020709708021,TROLLI CHERRY BOMBER,-16,2.59,12,CANDY,Hanging ,EACH
Standard,012546915236,BUBBLICIOUS BUBBLE G,0,1.69,1,CANDY,CANDY,EACH
Standard,012546672412,TRIDENT SPLASH SPEAR,0,0.00,1,CANDY,CANDY,EACH
Standard,012546680219,STRIDE FRUIT,0,0.00,1,CANDY,CANDY,EACH
Standard,022000159397,ALTOIDS APPLE SOURS,0,0.00,1,CANDY,CANDY,EACH
Standard,022000159335,ALTOIDS PEPPERMINTS,-13,2.99,1,CANDY,CANDY,EACH
Standard,034000490066,REESES CRISPY CRUNCH,0,1.99,1,CANDY,CANDY,EACH
Standard,012546918442,BUBBLIOUS SOUR CHERR,0,0.00,1,CANDY,CANDY,EACH
Standard,032134215005,WARHEADS EX SOURS,0,0.00,1,CANDY,CANDY,EACH
Standard,055415326108,GUMMY ZONE GUMMY LUN,0,0.00,1,CANDY,CANDY,EACH
Standard,022000158734,ALTOIDS TANGERINE SO,0,0.00,1,CANDY,CANDY,EACH
Standard,022000003898,HUBBA BUBBA SOUR TAP,0,0.00,1,CANDY,CANDY,EACH
Standard,041116006951,VERTIGO POPS,0,1.49,1,CANDY,CANDY,EACH
Standard,028000001360,NESTLE CRUNCH CRISP,0,0.00,1,CANDY,CANDY,EACH
Standard,028000165444,NESTLE CRUNCH STIXX,0,1.49,1,CANDY,CANDY,EACH
Standard,034000490431,REESES WHIPPS,0,0.00,1,CANDY,CANDY,EACH
Standard,079200814441,WONKA RUNTS,0,0.00,1,CANDY,CANDY,EACH
Standard,070970446030,MIKE & IKE TANGY,0,0.00,1,CANDY,CANDY,EACH
Standard,073390008383,AIR HEADS XTREMES BE,0,2.39,1,CANDY,CANDY,EACH
Standard,070462431445,SOUR PATCH EXTREME,0,0.00,1,CANDY,CANDY,EACH
Standard,028000165345,NESTLE CRUNCH STIXX,0,1.49,1,CANDY,CANDY,EACH
Standard,010700808240,PAYDAY CHOCOLATE AVA,0,1.99,1,CANDY,CANDY,EACH
Standard,072799111670,MAMBA SOUR,0,1.49,1,CANDY,CANDY,EACH
Standard,041116005589,BABY BOTTLE POP,0,1.49,1,CANDY,CANDY,EACH
Standard,022110024936,SQUEEZE POP,0,1.49,1,CANDY,CANDY,EACH
Standard,079200141363,WONKA LAFFY TAFFY BA,0,0.00,1,CANDY,CANDY,EACH
Standard,041420003554,GRAPE HEAD,0,1.49,1,CANDY,CANDY,EACH
Standard,041420003578,ORANGEEHEAD,0,1.49,1,CANDY,CANDY,EACH
Standard,041420003516,LEMONHEAD,0,1.49,1,CANDY,CANDY,EACH
Standard,041420003547,BOSTON BAKED BEANS,0,1.49,1,CANDY,CANDY,EACH
Standard,721874003941,POP ROCKS STRABERRY,0,0.00,1,CANDY,CANDY,EACH
Standard,721874003972,POP ROCKS WATERMELON,0,0.00,1,CANDY,CANDY,EACH
Standard,721874004009,POP ROCKS TROPICAL P,0,0.00,1,CANDY,CANDY,EACH
Standard,041364081311,SOUR PUNCH ROPE APPL,0,1.49,1,CANDY,CANDY,EACH
Standard,041364081328,SOUR PUNCH ROPE CHEE,0,1.49,1,CANDY,CANDY,EACH
Standard,041364081304,SOUR PUNCH ROPE STRW,0,1.49,1,CANDY,CANDY,EACH
Standard,073390003937,MENTOS GUM REDFRUIT,0,1.69,1,CANDY,CANDY,EACH
Standard,073390003913,MENTOS GUM PEPPERMIN,0,0.00,1,CANDY,CANDY,EACH
Standard,073390003920,MENTOS GUM SPEARMINT,0,0.00,1,CANDY,CANDY,EACH
Standard,012546673099,TRIDENT PASSIONBERRY,0,1.69,1,CANDY,CANDY,EACH
Standard,012546312097,DENTYNE ICE SWEET MI,0,0.00,1,CANDY,CANDY,EACH
Standard,012546673754,TRIDENT XTRA CARE CO,0,1.99,1,CANDY,CANDY,EACH
Standard,012546673716,TRIDENT XTRA CARE PE,0,1.99,1,CANDY,CANDY,EACH
Standard,041420003561,CHERY HEADS,0,1.49,1,CANDY,CANDY,EACH
Standard,022000008817,LIFESAVER GUMMIES,0,0.00,1,CANDY,CANDY,EACH
Standard,012546680622,STRIDE SWEET BERRY,0,0.00,1,CANDY,CANDY,EACH
Standard,012546680714,STRIDE SWEET CINNAMO,0,0.00,1,CANDY,CANDY,EACH
Standard,023637451830,CANDY  BABY GUM,0,0.00,1,CANDY,CANDY,EACH
Standard,023637025567,MIKE & IKE,0,0.00,1,CANDY,CANDY,EACH
Standard,023637025734,ROOT BEER BARELS,0,0.00,1,CANDY,CANDY,EACH
Standard,023637451809,GUMMY BURGER AND DOG,0,0.00,1,CANDY,CANDY,EACH
Standard,027509207648,SWEETTARTS SNACK STO,0,0.00,1,CANDY,CANDY,EACH
Standard,023637025352,MELON RINGS,0,0.00,1,CANDY,CANDY,EACH
Standard,023637025185,CHOCOLATE PEANUTS,0,0.00,1,CANDY,CANDY,EACH
Standard,075602070515,RED LACES,0,0.00,1,CANDY,CANDY,EACH
Standard,023637025291,GUM BALLS,0,0.00,1,CANDY,CANDY,EACH
Standard,023637451823,LAFFY TAFFY,0,0.00,1,CANDY,CANDY,EACH
Standard,023637025314,GUMMI BEARS,0,0.00,1,CANDY,CANDY,EACH
Standard,023637025819,STARLIGHT MINTS,0,0.00,1,CANDY,CANDY,EACH
Standard,023637025659,PEEPER TWIST,0,0.00,1,CANDY,CANDY,EACH
Standard,023637025826,ASSORTEED STARLIGHT,0,0.00,1,CANDY,CANDY,EACH
Standard,023637025789,CSOUR PATCH KIDS,0,0.00,1,CANDY,CANDY,EACH
Standard,023637025338,MAYFAIR GUMMI DINOSA,0,0.00,1,CANDY,CANDY,EACH
Standard,023637025796,MAYFAIR SPICE DROPS,0,0.00,1,CANDY,CANDY,EACH
Standard,012546680783,STRIDE MANDERIN GUM,0,0.00,1,CANDY,CANDY,EACH
Standard,012546672535,TRIDENT WILDBERRY TW,0,0.00,1,CANDY,CANDY,EACH
Standard,023637025239,MAYFAIR BUTTER TOFFE,0,0.00,1,CANDY,CANDY,EACH
Standard,023637025444,MAYFAIR JAWBREAKERS,0,0.00,1,CANDY,CANDY,EACH
Standard,023637025031,MAYFAIR,0,0.00,1,CANDY,CANDY,EACH
Standard,072799032135,WERTHERS ORIGINAL,0,0.00,1,CANDY,CANDY,EACH
Standard,072799030193,MAMBA CHEW CANDY,0,0.00,1,CANDY,CANDY,EACH
Standard,022000013576,HUBBA BUBBA MYSTERY,0,1.79,1,CANDY,CANDY,EACH
Standard,022000014634,LIFESAVORS GUMMIES C,0,2.19,1,CANDY,CANDY,EACH
Standard,022000014641,LIFESAVORS GUMMIES 5,0,2.69,1,CANDY,CANDY,EACH
Standard,022000014665,LIFESAVORS GUMMIES S,0,1.99,1,CANDY,CANDY,EACH
Standard,079200370305,WONKA TROPICAL ROPE,0,1.49,1,CANDY,CANDY,EACH
Standard,009800190034,FERRERO RONDNOIR,0,1.99,1,CANDY,CANDY,EACH
Standard,009800070022,TIC TAC CHILL CHERRY,0,1.49,1,CANDY,CANDY,EACH
Standard,009800070015,TIC TAC CHILL MINT,0,1.49,1,CANDY,CANDY,EACH
Standard,041116002717,BAZOOKA ORIGANAL,0,0.00,1,CANDY,CANDY,EACH
Standard,073390001834,MENTOS  GREEN APPLE,0,0.00,1,CANDY,CANDY,EACH
Standard,079200122249,WONKA GIANT CHEW,0,0.00,1,CANDY,CANDY,EACH
Standard,079200132255,WONKA TINGLERS,0,0.00,1,CANDY,CANDY,EACH
Standard,012546673358,TRIDENT SPLASH ORANG,0,0.00,1,CANDY,CANDY,EACH
Standard,012546674379,TRIDENT WHITE MANGOB,0,0.00,1,CANDY,CANDY,EACH
Standard,073390013936,MENTOS PURE FRESH,0,1.99,1,CANDY,CANDY,EACH
Standard,073390013943,MENTOS WINTERGREEN,0,0.00,1,CANDY,CANDY,EACH
Standard,073390013929,MENTOS WATERMELON,0,1.49,1,CANDY,CANDY,EACH
Standard,073390013912,MENTOS TROPICAL,0,0.00,1,CANDY,CANDY,EACH
Standard,034000245130,HERSHEYS DARK ALMOND,0,0.00,1,CANDY,CANDY,EACH
Standard,185738001052,REV 7 NATURAL SPEARM,0,0.00,1,CANDY,CANDY,EACH
Standard,660973121203,FRUIT SNURDLES,0,1.49,1,CANDY,CANDY,EACH
Standard,041116006524,BOTTLE POP 2DMAX,0,0.00,1,CANDY,CANDY,EACH
Standard,185738001083,REV 7 NATURAL PEPPER,0,0.00,1,CANDY,CANDY,EACH
Standard,022000010636,ORBIT MIST MANGO SUR,0,0.00,1,CANDY,CANDY,EACH
Standard,022000010629,ORBIT WATERMELON SPR,0,0.00,1,CANDY,CANDY,EACH
Standard,012546304337,TRIDENT SPEARMINT 5,0,0.50,1,CANDY,CANDY,EACH
Standard,012546304313,TRIDENT ORIGINAL 5 S,0,0.50,1,CANDY,CANDY,EACH
Standard,012546304351,STRIDE 2.0 5 PEICE,0,0.50,1,CANDY,CANDY,EACH
Standard,022000112163,EXTRA MANGO SMOOTHIE,0,0.00,1,CANDY,CANDY,EACH
Standard,022000112149,EXTRA BERRY SMOOTHIE,0,0.00,1,CANDY,CANDY,EACH
Standard,023637025147,M/F BLOW POP,0,0.00,1,CANDY,CANDY,EACH
Standard,022000013590,HUBBA BUBBA MAX MYST,0,1.09,1,CANDY,CANDY,EACH
Standard,012546684255,STRIDE SPARKS KINETI,0,1.99,1,CANDY,CANDY,EACH
Standard,012546600347,TRIDENT LAYERS SWT C,0,0.00,1,CANDY,CANDY,EACH
Standard,073390014162,MENTOS GUM UP 2 U MI,0,1.99,1,CANDY,CANDY,EACH
Standard,073390013998,MENTOS GUM UP TO U S,0,1.99,1,CANDY,CANDY,EACH
Standard,073390014001,MENTOS GUM UP 2 U ME,0,1.99,1,CANDY,CANDY,EACH
Standard,073390014018,MENTOS GUM UP TO U M,0,0.00,1,CANDY,CANDY,EACH
Standard,012546600262,TRIDENT LAYERS PEACH,0,1.69,1,CANDY,CANDY,EACH
Standard,012546682572,STRIDE SHAWN WHITE G,0,0.00,1,CANDY,CANDY,EACH
Standard,022000014719,5 RPM GUM MINT,-5,1.89,1,CANDY,CANDY,EACH
Standard,022000014689,5 RPM GUM FRUIT,0,1.79,1,CANDY,CANDY,EACH
Standard,022000013170,5 GUM SWERVE,0,1.79,1,CANDY,CANDY,EACH
Standard,022000012999,5 GUM VORTEX,0,1.79,1,CANDY,CANDY,EACH
Standard,073390013974,MENTOS PURE GUM COOL,0,0.00,1,CANDY,CANDY,EACH
Standard,073390013882,MENTOS PURE WHITE GU,0,0.00,1,CANDY,CANDY,EACH
Standard,022000010773,HUBBA BUBBA GUM,0,0.00,1,CANDY,CANDY,EACH
Standard,073390013875,MENTOS PURE GUM SPEA,-7,1.89,10,CANDY,CANDY,EACH
Standard,012546315098,DENTYNE FIRE SP CINN,0,1.89,1,CANDY,CANDY,EACH
Standard,012546312417,DENTYNE ICE ARTIC CH,-14,2.00,1,CANDY,CANDY,EACH
Standard,022000013583,ALTOIDS SMALL NORDIC,0,0.00,1,CANDY,CANDY,EACH
Standard,012546682510,STRIDE MEGA MYSTERY,0,0.00,1,CANDY,CANDY,EACH
Standard,012546315012,DENTYNE ICE SPEARMIN,-1,1.89,1,CANDY,CANDY,EACH
Standard,012546676090,TRIDENT WHITE PEPPER,-2,1.89,1,CANDY,CANDY,EACH
Standard,012546312554,DENTYNE ICE PEPPERMI,-1,1.89,1,CANDY,CANDY,EACH
Standard,686464478007,AATS RIFFICS,0,0.00,1,CANDY,CANDY,EACH
Standard,686464493000,BABY FLASH POP,0,0.00,1,CANDY,CANDY,EACH
Standard,022000011268,LIFESAVER EILD BERRY,0,0.00,1,CANDY,CANDY,EACH
Standard,012546610834,TRIDENT VITALITY BAL,0,0.00,1,CANDY,CANDY,EACH
Standard,022000013743,ORBIT SPOTLIGHT SERI,0,1.69,1,CANDY,CANDY,EACH
Standard,012546681025,STRIDE 2.0 NONSTOP M,0,0.00,1,CANDY,CANDY,EACH
Standard,012546681711,STRIDE 2.0 UBER BUBB,0,0.00,1,CANDY,CANDY,EACH
Standard,022000013347,ORBIT WILDBERRY REMI,0,1.69,1,CANDY,CANDY,EACH
Standard,012546676113,TRIDENT WHITE SPEARM,-4,1.89,1,CANDY,CANDY,EACH
Standard,022000012098,ORBIT STRWBRY REMIX,0,1.69,1,CANDY,CANDY,EACH
Standard,012546315050,DENTYNE ICE MINT FRO,0,1.69,1,CANDY,CANDY,EACH
Standard,012546308090,DENTYNE PURE MINT/ C,0,1.69,1,CANDY,CANDY,EACH
Standard,022000013828,JUICY FRUIT JUICY RI,0,0.00,1,CANDY,CANDY,EACH
Standard,012546620628,CLORETS GUM,0,0.00,1,CANDY,CANDY,EACH
Standard,012546612678,TRIDENT CINNAMON,0,1.79,1,CANDY,CANDY,EACH
Standard,012546670036,TRIDENT WINTERGREEN,0,0.00,1,CANDY,CANDY,EACH
Standard,012546670302,TRIDENT SPLASHING FR,0,1.69,1,CANDY,CANDY,EACH
Standard,022000013187,EXTRA DESSERT DELIGH,0,1.79,1,CANDY,CANDY,EACH
Standard,012546670258,TRIDENT SPLASHING MI,0,1.69,1,CANDY,CANDY,EACH
Standard,012546675215,TRIDENT STRWBRY TWIS,0,1.69,1,CANDY,CANDY,EACH
Standard,041623015002,FRUIT STRIPES BUBBLE,0,0.00,1,CANDY,CANDY,EACH
Standard,022000013835,EXTRA DESSERT DELIGH,0,1.79,1,CANDY,CANDY,EACH
Standard,022000014139,EXTRA SMOOTH MINT,0,1.89,1,CANDY,CANDY,EACH
Standard,009800007639,TIC TAC ORANGE,-2,1.99,1,CANDY,CANDY,EACH
Standard,009800007677,TIC TAC WINTERGREEN,0,1.49,1,CANDY,CANDY,EACH
Standard,009800007615,TIC TAC FRESHMINTS,-3,1.99,1,CANDY,CANDY,EACH
Standard,012546913614,BUBBLICIOUS SOUR MAN,0,0.00,1,CANDY,CANDY,EACH
Standard,009800007783,TIC TAC POWERMINT,0,1.49,1,CANDY,CANDY,EACH
Standard,022000013316,ECLIPSE SPEARMINT,-7,1.89,1,CANDY,CANDY,EACH
Standard,022000013194,ECLIPSE PEPPERMINT,-4,1.89,1,CANDY,CANDY,EACH
Standard,022000013200,ECLIPSE WINTERFROST,-4,1.89,1,CANDY,CANDY,EACH
Standard,022000013279,ECLIPSE POLAR ICE,-1,1.89,1,CANDY,CANDY,EACH
Standard,022000014115,STARBUST,0,1.49,1,CANDY,CANDY,EACH
Standard,040000442059,MILKY WAY SIMPLE CAR,0,1.99,1,CANDY,CANDY,EACH
Standard,040000474098,SNICKERS 3X CHOCALOT,0,1.99,1,CANDY,CANDY,EACH
Standard,040000473633,3 MUSKETEERS COCONUT,0,1.09,1,CANDY,CANDY,EACH
Standard,028000978747,BUTTERFINGER SNACKER,0,1.09,1,CANDY,CANDY,EACH
Standard,041311121060,BOYER MALLO CUP,0,1.09,1,CANDY,CANDY,EACH
Standard,040000394129,SNICKERS PB SQUARED,0,1.09,1,CANDY,CANDY,EACH
Standard,079200230401,WONKA GOBSTOPPERS,0,0.00,1,CANDY,CANDY,EACH
Standard,040000422075,3 MUSKETEERS MINT,0,1.09,1,CANDY,CANDY,EACH
Standard,034000502479,TWIZZLERS FILLED TWI,0,0.00,1,CANDY,CANDY,EACH
Standard,852299003015,GOO GOO CLUSTER SUPR,0,1.99,1,CANDY,CANDY,EACH
Standard,040000459842,DOVE MILK CHOCOLATE,-12,1.49,1,CANDY,CANDY,EACH
Standard,040000459859,DOVE DARK CHOCOLATE,0,1.39,1,CANDY,CANDY,EACH
Standard,042897660004,BIG LEAGUE CHEW BUBB,-4,1.79,1,CANDY,CANDY,EACH
Standard,852299003008,GOO GOO CLUSTER THE,0,1.99,1,CANDY,CANDY,EACH
Standard,028000116514,SKINNY COW CLUSTERS,0,0.00,1,CANDY,CANDY,EACH
Standard,010700519559,JOLLY RANCHERS TROPI,0,0.00,1,CANDY,CANDY,EACH
Standard,079200218447,WONKA MINI CHEWY SWE,0,0.00,1,CANDY,CANDY,EACH
Standard,010700132710,JOLLY RANCHER CRUNCH,0,0.00,1,CANDY,CANDY,EACH
Standard,022000116321,SKITTLES BLENDERS,0,1.09,1,CANDY,CANDY,EACH
Standard,022000116598,STARBURST GUMMIBURST,0,1.09,1,CANDY,CANDY,EACH
Standard,079200002367,WONKA CHEWY SPREES,0,1.09,1,CANDY,CANDY,EACH
Standard,022000014054,SKITTLES RIDDLES,0,1.09,1,CANDY,CANDY,EACH
Standard,040000473671,M&MS MINT,0,0.00,1,CANDY,CANDY,EACH
Standard,040000474173,M&MS ALMOND KSIZE,0,1.99,1,CANDY,CANDY,EACH
Standard,034000271184,HERSHEYS COOKIES N C,0,1.99,1,CANDY,CANDY,EACH
Standard,040000446514,M&MS PRETZEL,0,1.99,1,CANDY,CANDY,EACH
Standard,022000116970,WRIGLEYS 5 REACT FRU,0,1.79,1,CANDY,CANDY,EACH
Standard,022000117014,WRIGLEYS 5 MINT GUM,0,1.79,1,CANDY,CANDY,EACH
Standard,012546600422,TRIDENT LAYERS GUM T,0,1.79,1,CANDY,CANDY,EACH
Standard,093922500666,NOW & LATER ORIGNAL,0,1.49,1,CANDY,CANDY,EACH
Standard,093922500680,NOW & LATER SOUR,0,1.49,1,CANDY,CANDY,EACH
Standard,012546682657,STRIDE TROPICAL TRAN,0,1.69,1,CANDY,CANDY,EACH
Standard,012546676397,TRIDENT WHITE COOL R,0,0.00,1,CANDY,CANDY,EACH
Standard,012546676236,TRIDENT WHITE CRYSTA,0,1.69,1,CANDY,CANDY,EACH
Standard,012546610568,TRIDENT DUEL PACK,0,0.00,1,CANDY,CANDY,EACH
Standard,798051999366,POP ROCKS CANDY,0,1.49,1,CANDY,CANDY,EACH
Standard,040000441489,SNICKERS PEANUTBUTTE,-19,2.69,1,CANDY,CANDY,EACH
Standard,040000422082,3 MUSKETEER,-9,1.39,1,CANDY,CANDY,EACH
Standard,022000015587,HUBBA BUBBA CRUSH,0,1.09,1,CANDY,CANDY,EACH
Standard,022000015594,HUBBA BUBBA DR PEPPE,0,1.09,1,CANDY,CANDY,EACH
Standard,022000115614,EXTRA DESSERT DELGHT,0,1.79,1,CANDY,CANDY,EACH
Standard,012546685016,STRIDE ID  BERYMELON,0,1.79,1,CANDY,CANDY,EACH
Standard,012546685115,STRIDE ID PEPRMINT,0,1.79,1,CANDY,CANDY,EACH
Standard,012546685061,STRIDE ID SPERMINT,0,1.79,1,CANDY,CANDY,EACH
Standard,012546672511,TRIDENT MINTY SWEET,0,1.69,1,CANDY,CANDY,EACH
Standard,040000424314,SNICKER BAR,-72,1.59,1,CANDY,CANDY,EACH
Standard,070462098679,SWEDISH FISH BAG,-31,1.99,12,CANDY,Hanging ,EACH
Standard,070462098617,SOUR PATCH BAG,-22,1.99,12,CANDY,Hanging ,EACH
Standard,041116005275,JUMBO PUSH POP,0,1.79,1,CANDY,CANDY,EACH
Standard,041116002618,BAZOOKA,-4,1.49,1,CANDY,CANDY,EACH
Standard,686464485005,SODA CAN FIZZY CANDY,-13,1.89,1,CANDY,CANDY,EACH
Standard,073390013981,MENTOS BUBBLE FRESH,0,1.49,1,CANDY,CANDY,EACH
Standard,040000476528,M&M MINI TUBE,-20,2.59,1,CANDY,CANDY,EACH
Standard,041364086774,SOUR PUNCH RUNCHIS,0,1.49,1,CANDY,CANDY,EACH
Standard,041116001505,RING POP GUMMIES,0,1.49,1,CANDY,CANDY,EACH
Standard,022000159311,ALTOIDS SPERMINT CAN,0,2.19,1,CANDY,CANDY,EACH
Standard,073390013677,MINTOS UP2U STARMNT,0,1.99,1,CANDY,CANDY,EACH
Standard,073390013745,MINTOS UP2U 2FLOV,0,1.99,1,CANDY,CANDY,EACH
Standard,028000965853,BUTTERFINGER BITES,0,1.99,1,CANDY,CANDY,EACH
Standard,034000531080,TWIZZLER CHERRY,0,1.99,1,CANDY,CANDY,EACH
Standard,022000015518,STARBURST VERY BERRY,0,1.49,1,CANDY,CANDY,EACH
Standard,022000013958,ORBIT SPRMNT D.PACK,0,2.79,1,CANDY,CANDY,EACH
Standard,022000013972,ORBIT PEPERMNT D.PAC,0,2.79,1,CANDY,CANDY,EACH
Standard,022000015150,WRIGLLEY-S 5 BETA,0,1.79,1,CANDY,CANDY,EACH
Standard,034000471034,ROLO MINIS,0,1.99,1,CANDY,CANDY,EACH
Standard,022000015259,SKITTLES DARKSIDE,0,1.49,1,CANDY,CANDY,EACH
Standard,070970000034,MIKE&IKE GRAPE,0,1.49,1,CANDY,CANDY,EACH
Standard,070970405020,MIKE&IKE TROICAL,-12,1.49,1,CANDY,CANDY,EACH
Standard,070970400094,MIKE&IKE BERRY,-6,1.49,1,CANDY,CANDY,EACH
Standard,041311122067,BOYER-S SMOOTHIE,0,1.39,1,CANDY,CANDY,EACH
Standard,040000422068,MILKY WAY,-17,1.39,1,CANDY,CANDY,EACH
Standard,071720531303,CAHRLESTON STEW VANI,-28,1.49,1,CANDY,CANDY,EACH
Standard,071720531105,CHARLESTON CHEW CHOC,-17,1.49,1,CANDY,CANDY,EACH
Standard,071720531204,CHARLESTON SHEW STRA,-17,1.49,1,CANDY,CANDY,EACH
Standard,011215900900,NECCO ASSORTED,0,1.49,1,CANDY,CANDY,EACH
Standard,070970910241,PEANUT CHEW ORGNL,-12,1.39,1,CANDY,CANDY,EACH
Standard,028000089009,OH HENERY,0,1.49,1,CANDY,CANDY,EACH
Standard,028000084004,CHUNKEY,-13,1.49,1,CANDY,CANDY,EACH
Standard,022000013392,ORBIT WHITE BBMINT,0,1.69,1,CANDY,CANDY,EACH
Standard,022000013439,ORBIT WHITE PPERMNT,0,1.79,1,CANDY,CANDY,EACH
Standard,022000013477,ORBIT WHITE SPERMNT,0,1.79,1,CANDY,CANDY,EACH
Standard,012546001915,TRIDENT ISLAND BERY,0,1.69,1,CANDY,CANDY,EACH
Standard,012546600187,TIDENT LAYER MNT,0,1.49,1,CANDY,CANDY,EACH
Standard,012546676137,TRIDENT WHITE WINTR,-8,1.89,1,CANDY,CANDY,EACH
Standard,012546001939,TRIDENT MINT BLISS,0,1.69,1,CANDY,CANDY,EACH
Standard,042897660028,BIGLEAG  CHEW APPLE,0,1.79,1,CANDY,CANDY,EACH
Standard,010700088079,GOOD&PLENTY,0,1.49,1,CANDY,CANDY,EACH
Standard,070462098501,SOURPATCH KIDS,-5,1.49,1,CANDY,CANDY,EACH
Standard,073390006877,XTREMES,0,1.49,1,CANDY,CANDY,EACH
Standard,011215340133,CLARK BAR,0,1.39,1,CANDY,CANDY,EACH
Standard,093922059201,NOW AND LATER SOFT,0,1.49,1,CANDY,CANDY,EACH
Standard,079200149369,LAFFYTAFFY,0,1.49,1,CANDY,CANDY,EACH
Standard,079200562106,LAFFYTAFFY BANANA,-2,1.69,1,CANDY,CANDY,EACH
Standard,079200143367,LAFFYTAFFY CHAERRY,-17,1.69,1,CANDY,CANDY,EACH
Standard,079200035341,SEETTART BAG,0,2.29,1,CANDY,CANDY,EACH
Standard,079200912338,KAZOOZLES,0,1.49,1,CANDY,CANDY,EACH
Standard,079200141011,KAZOOZLES,0,1.49,1,CANDY,CANDY,EACH
Standard,034856017981,WELCH-S FRUIT SNK,0,1.49,1,CANDY,CANDY,EACH
Standard,019000085030,LIFE SAVERS PEPOMNT,-1,2.99,12,CANDY,Hanging ,EACH
Standard,019000025005,LIFESAVER SF HARD CA,0,2.69,1,CANDY,CANDY,EACH
Standard,034000544028,TWIZZLER-S STRAWBERY,-43,2.49,12,CANDY,Hanging ,EACH
Standard,079200615840,SWEETTART GUMI,0,2.69,1,CANDY,CANDY,EACH
Standard,079200222888,SWEETTART MINI BAG,0,2.69,1,CANDY,CANDY,EACH
Standard,010700702302,JOLLY RANCHER HARD,-14,3.29,12,CANDY,Hanging ,EACH
Standard,040000017318,M&M CHOCO PEG,-5,3.59,12,CANDY,CANDY,EACH
Standard,312546627499,HALLS CHERRY BAG,-4,2.79,1,CANDY,CANDY,EACH
Standard,312546628694,HALLS HONYLEMON,-5,2.79,1,CANDY,CANDY,EACH
Standard,312546629363,HALLS MENTOL,-5,2.69,1,CANDY,CANDY,EACH
Standard,312546623804,HALLS STRAWBERRY BAG,0,2.79,1,CANDY,CANDY,EACH
Standard,814832010409,LUDENS BERRY BAG,0,2.69,1,CANDY,CANDY,EACH
Standard,814832010430,LUDEN-S W.CHERRY BAG,0,2.69,1,CANDY,CANDY,EACH
Standard,814832010416,LUDEN-S LEMON BAG,0,2.69,1,CANDY,CANDY,EACH
Standard,312546625440,HALLS SF MNTHL BAG,-2,2.69,1,CANDY,CANDY,EACH
Standard,028000194802,LAFFY TAFFY MIX BAG,-2,2.89,1,CANDY,CANDY,EACH
Standard,079200330644,SWETARTS JELLYBEANS,0,2.19,1,CANDY,CANDY,EACH
Standard,075602101288,SATHER-S DINOSAURS,0,0.89,1,CANDY,CANDY,EACH
Standard,075602101301,SATHER-S GUMI BEARS,0,0.89,1,CANDY,CANDY,EACH
Standard,075602101370,SATHER-S SHARK,0,0.89,1,CANDY,CANDY,EACH
Standard,075602101516,SATHER-S CARAMELS,0,0.89,1,CANDY,CANDY,EACH
Standard,075602101011,SATHER-S RED TWISTS,0,0.89,1,CANDY,CANDY,EACH
Standard,075602101257,SATHER-S WORMS,0,0.89,1,CANDY,CANDY,EACH
Standard,075602101233,SATHER-S GUMIO WARMS,0,0.89,1,CANDY,CANDY,EACH
Standard,075602101219,SATHER-S SPER. LEAVE,0,0.89,1,CANDY,CANDY,EACH
Standard,075602101134,SATHER-S  NECKLACES,0,0.89,1,CANDY,CANDY,EACH
Standard,075602101028,SATHER-S OJ SLICES,0,0.89,1,CANDY,CANDY,EACH
Standard,075602101226,SATHER-S CINA BEARS,0,0.89,1,CANDY,CANDY,EACH
Standard,075602101035,SATHER-S CHERY SLICE,0,0.89,1,CANDY,CANDY,EACH
Standard,075602101066,SATHER-S PEPR. TWIST,0,0.89,1,CANDY,CANDY,EACH
Standard,075602101318,SATHER-S PEACH RING,0,0.89,1,CANDY,CANDY,EACH
Standard,075602101356,SATHER-S MELON RING,0,0.89,1,CANDY,CANDY,EACH
Standard,075602101325,SATHER-S APPLE RING,0,0.89,1,CANDY,CANDY,EACH
Standard,027509305405,C.CAR PEACH RINGS,0,0.99,1,CANDY,CANDY,EACH
Standard,027509305580,C.CAR CHERRY SOURS,0,0.99,1,CANDY,CANDY,EACH
Standard,041116006340,BOTTEL POP,0,1.59,1,CANDY,CANDY,EACH
Standard,070462431872,SWEDISH FISH AQUA,0,2.19,1,CANDY,CANDY,EACH
